Year,Quarter,NamedCost,Values,COICOP,CDID,Source,Websource,Grouptotal
2004,Q3,Transportservices,9148000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2004,Q4,Transportservices,6908000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2005,Q1,Transportservices,6034000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2005,Q2,Transportservices,7432000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2005,Q3,Transportservices,9902000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2005,Q4,Transportservices,7344000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2006,Q1,Transportservices,6381000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2006,Q2,Transportservices,8298000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2006,Q3,Transportservices,10647000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2006,Q4,Transportservices,7735000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2007,Q1,Transportservices,6670000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2007,Q2,Transportservices,9522000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2007,Q3,Transportservices,11409000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2007,Q4,Transportservices,8465000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2008,Q1,Transportservices,7735000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2008,Q2,Transportservices,9657000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2008,Q3,Transportservices,11311000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2008,Q4,Transportservices,7603000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2009,Q1,Transportservices,6944000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2009,Q2,Transportservices,8793000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2009,Q3,Transportservices,10541000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2009,Q4,Transportservices,7488000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2010,Q1,Transportservices,6788000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2010,Q2,Transportservices,9183000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2010,Q3,Transportservices,12033000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2010,Q4,Transportservices,8649000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2011,Q1,Transportservices,8112000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2011,Q2,Transportservices,10635000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2011,Q3,Transportservices,13284000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2011,Q4,Transportservices,9460000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2012,Q1,Transportservices,8528000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2012,Q2,Transportservices,11317000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2012,Q3,Transportservices,14196000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2012,Q4,Transportservices,10047000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2013,Q1,Transportservices,9027000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2013,Q2,Transportservices,12441000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2013,Q3,Transportservices,15433000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2013,Q4,Transportservices,10791000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2014,Q1,Transportservices,9553000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2014,Q2,Transportservices,12685000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2014,Q3,Transportservices,15635000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2014,Q4,Transportservices,11180000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2015,Q1,Transportservices,10100000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2015,Q2,Transportservices,12987000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2015,Q3,Transportservices,16316000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2015,Q4,Transportservices,11483000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2016,Q1,Transportservices,10292000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2016,Q2,Transportservices,13435000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2016,Q3,Transportservices,16949000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2016,Q4,Transportservices,11901000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2017,Q1,Transportservices,10583000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2017,Q2,Transportservices,13987000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2017,Q3,Transportservices,17046000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2017,Q4,Transportservices,12721000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2018,Q1,Transportservices,11971000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2018,Q2,Transportservices,15546000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2018,Q3,Transportservices,19175000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2018,Q4,Transportservices,13347000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2019,Q1,Transportservices,12224000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2019,Q2,Transportservices,16521000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2019,Q3,Transportservices,19372000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2019,Q4,Transportservices,13499000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2020,Q1,Transportservices,10092000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2020,Q2,Transportservices,2114000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2020,Q3,Transportservices,5929000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2020,Q4,Transportservices,4297000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2021,Q1,Transportservices,3282000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2021,Q2,Transportservices,4918000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2021,Q3,Transportservices,10003000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2021,Q4,Transportservices,8905000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2022,Q1,Transportservices,8203000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2022,Q2,Transportservices,11819000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2022,Q3,Transportservices,16206000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
2022,Q4,Transportservices,11422000000.0,07.3,ADGW,SERCN,https://www.ons.gov.uk/search?q=ADGW,0
1997,Q1,Rail,860000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
1997,Q2,Rail,907000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
1997,Q3,Rail,1004000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
1997,Q4,Rail,938000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
1998,Q1,Rail,887000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
1998,Q2,Rail,923000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
1998,Q3,Rail,1008000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
1998,Q4,Rail,952000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
1999,Q1,Rail,904000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
1999,Q2,Rail,918000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
1999,Q3,Rail,962000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
1999,Q4,Rail,996000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2000,Q1,Rail,1002000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2000,Q2,Rail,1038000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2000,Q3,Rail,1104000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2000,Q4,Rail,993000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2001,Q1,Rail,952000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2001,Q2,Rail,1003000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2001,Q3,Rail,1040000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2001,Q4,Rail,1017000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2002,Q1,Rail,953000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2002,Q2,Rail,974000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2002,Q3,Rail,976000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2002,Q4,Rail,954000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2003,Q1,Rail,896000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2003,Q2,Rail,921000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2003,Q3,Rail,986000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2003,Q4,Rail,1047000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2004,Q1,Rail,1137000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2004,Q2,Rail,1200000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2004,Q3,Rail,1275000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2004,Q4,Rail,1369000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2005,Q1,Rail,1315000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2005,Q2,Rail,1336000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2005,Q3,Rail,1282000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2005,Q4,Rail,1334000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2006,Q1,Rail,1306000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2006,Q2,Rail,1275000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2006,Q3,Rail,1274000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2006,Q4,Rail,1305000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2007,Q1,Rail,1297000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2007,Q2,Rail,1395000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2007,Q3,Rail,1491000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2007,Q4,Rail,1559000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2008,Q1,Rail,1604000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2008,Q2,Rail,1698000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2008,Q3,Rail,1651000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2008,Q4,Rail,1563000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2009,Q1,Rail,1591000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2009,Q2,Rail,1561000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2009,Q3,Rail,1582000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2009,Q4,Rail,1634000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2010,Q1,Rail,1652000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2010,Q2,Rail,1794000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2010,Q3,Rail,1856000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2010,Q4,Rail,1916000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2011,Q1,Rail,2068000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2011,Q2,Rail,2158000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2011,Q3,Rail,2266000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2011,Q4,Rail,2307000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2012,Q1,Rail,2267000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2012,Q2,Rail,2353000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2012,Q3,Rail,2404000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2012,Q4,Rail,2485000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2013,Q1,Rail,2448000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2013,Q2,Rail,2599000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2013,Q3,Rail,2761000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2013,Q4,Rail,2639000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2014,Q1,Rail,2540000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2014,Q2,Rail,2668000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2014,Q3,Rail,2762000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2014,Q4,Rail,2696000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2015,Q1,Rail,2697000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2015,Q2,Rail,2792000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2015,Q3,Rail,2829000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2015,Q4,Rail,2873000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2016,Q1,Rail,2822000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2016,Q2,Rail,2959000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2016,Q3,Rail,3008000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2016,Q4,Rail,3065000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2017,Q1,Rail,3018000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2017,Q2,Rail,3006000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2017,Q3,Rail,3108000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2017,Q4,Rail,3153000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2018,Q1,Rail,3066000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2018,Q2,Rail,3237000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2018,Q3,Rail,3278000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2018,Q4,Rail,3370000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2019,Q1,Rail,3381000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2019,Q2,Rail,3521000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2019,Q3,Rail,3580000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2019,Q4,Rail,3496000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2020,Q1,Rail,2869000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2020,Q2,Rail,411000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2020,Q3,Rail,921000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2020,Q4,Rail,1258000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2021,Q1,Rail,1006000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2021,Q2,Rail,1634000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2021,Q3,Rail,2325000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2021,Q4,Rail,2378000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2022,Q1,Rail,2353000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2022,Q2,Rail,3182000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2022,Q3,Rail,4069000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
2022,Q4,Rail,3273000000.0,07.3.1,AWUA,SERCN,https://www.ons.gov.uk/search?q=AWUA,0
1997,Q1,Road,1185000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
1997,Q2,Road,1389000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
1997,Q3,Road,1520000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
1997,Q4,Road,1593000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
1998,Q1,Road,1305000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
1998,Q2,Road,1545000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
1998,Q3,Road,1600000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
1998,Q4,Road,1599000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
1999,Q1,Road,1317000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
1999,Q2,Road,1533000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
1999,Q3,Road,1604000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
1999,Q4,Road,1658000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2000,Q1,Road,1410000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2000,Q2,Road,1693000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2000,Q3,Road,1846000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2000,Q4,Road,1873000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2001,Q1,Road,1522000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2001,Q2,Road,1707000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2001,Q3,Road,1806000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2001,Q4,Road,1768000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2002,Q1,Road,1492000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2002,Q2,Road,1650000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2002,Q3,Road,1760000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2002,Q4,Road,1722000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2003,Q1,Road,1429000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2003,Q2,Road,1554000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2003,Q3,Road,1667000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2003,Q4,Road,1624000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2004,Q1,Road,1350000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2004,Q2,Road,1525000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2004,Q3,Road,1621000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2004,Q4,Road,1670000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2005,Q1,Road,1471000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2005,Q2,Road,1763000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2005,Q3,Road,1936000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2005,Q4,Road,1995000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2006,Q1,Road,1729000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2006,Q2,Road,2036000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2006,Q3,Road,2181000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2006,Q4,Road,2133000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2007,Q1,Road,1706000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2007,Q2,Road,2126000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2007,Q3,Road,2347000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2007,Q4,Road,2331000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2008,Q1,Road,2001000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2008,Q2,Road,2226000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2008,Q3,Road,2270000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2008,Q4,Road,1979000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2009,Q1,Road,1628000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2009,Q2,Road,1698000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2009,Q3,Road,1759000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2009,Q4,Road,1741000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2010,Q1,Road,1531000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2010,Q2,Road,1863000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2010,Q3,Road,2078000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2010,Q4,Road,2092000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2011,Q1,Road,1822000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2011,Q2,Road,1918000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2011,Q3,Road,2005000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2011,Q4,Road,2029000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2012,Q1,Road,1711000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2012,Q2,Road,1940000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2012,Q3,Road,2071000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
2012,Q4,Road,2101000000.0,07.3.2,ADWI,SERCN,https://www.ons.gov.uk/search?q=ADWI,0
